"Country Name", 1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979, 1980, 1981, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 
"China", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80000.0, 57000000.0, 265000000.0, 430000000.0, 636000000.0, 1258000000.0, 1659000000.0, 1875000000.0, 2314000000.0, 3194000000.0, 3393000000.0, 3487000000.0, 4366000000.0, 11156000000.0, 27515000000.0, 33787000000.0, 35849200000.0, 40180000000.0, 45439000000.0, 45644000000.0, 41014000000.0, 42095300000.0, 47053000000.0, 53073618897.4036, 57900937467.3864, 68117272181.2194, 104108693867.085, 124082035618.506, 156249335203.202, 171534650311.569, 131057052869.5, 243703434558.178, 280072219149.935, 241213868161.42, 290928431467.003, 268097181064.335, 242489331627.399, 174749584584.051, 166083755721.649, 235365050036.341, 187169822364.755, 253095616058.58, 344074977062.48, 180166881345.04, 0
"Cameroon", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16000000.0, 1700000.0, 3299999.9, 3100000.0, 21600000.0, 27100000.0, 16399999.9, 8710528.85937352, 40548470.5361226, 62099933.6753265, 129827989.964101, 135391025.42127, 111440362.741803, 213821207.604905, 17667655.8671505, 316229050.225977, -90700157.5127854, 115925994.899277, 92362479.4838296, -85734446.5454484, -112831336.842375, -14498049.7545054, 29203775.7802858, 5120733.12285922, 3674320.50910657, 15105727.2922078, 104417058.426533, 149614497.755635, 55231294.1577247, 35009801.8441187, 159708006.201387, -11668387.3783906, 505256043.293607, 334888535.860208, 67984855.6422292, 243601636.500456, 59122291.3428058, 189581294.625153, 20995513.7446129, 746276648.961818, 536265313.198885, 653266626.571786, 527363935.614182, 547404749.757182, 725854540.914877, 694336734.87982, 663893595.165465, 814458940.927625, 765092012.778526, 1024779237.90889, 675186993.65287, 963531503.483345, 888544608.3, 0
"Congo, Dem. Rep.", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6429999.9, 5740000.0, 10470000.0, 17719999.9, 51979999.9, 9119999.9, 238430000.0, 18190000.0, 97680000.0, 143849999.9, 109620000.0, 69629999.9, -2370000.0, -192789999.9, -32450000.0, 69189999.9, 5549999.9, -55079999.9, -3939999.9, -6110000.0, -14460000.0, 12390000.0, -730000.0, 6870000.0, -1500000.0, -22350000.0, 24789999.9, -44350000.0, 61329999.9, 11160000.0, 94190399.9, 102221899.9, 187598693.6, 391254723.5, 409032814.4, 180000000.0, 256100000.0, 1808000000.0, 1726800000.0, -243200000.0, 2742300000.0, 1596024303.85686, 2891607809.09542, 1697585830.80626, 1499572152.49797, 1165720010.30767, 932374669.380907, 1047979482.55526, 1407563588.42423, 1350994226.20535, 1498084807.8648, 1677673789.73561, 1845773308.6, 0
"Congo, Rep.", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5099999.9, 48700000.0, 66299999.9, 68299999.9, 46100000.0, 15400000.0, 2379999.9, 1986323.6, 4050415.52677771, 16481632.6620511, 40032269.0162729, 30842951.4557126, 35349296.9308788, 56079518.9803241, 34948545.6926496, 12689672.804521, 22439698.3136535, 43448956.4120195, 9095236.52932368, -7125213.1, 22551558.2, 32753529.6, 2739032.5, 286054322.0, 2990000.0, 112782084.60409, 62427618.5785834, -49200799.9052803, -169664715.515787, -68298651.8368345, -98141674.3463606, -135479673.015224, 200095651.485644, 220038914.195923, 88557997.2244039, 801314933.871917, 1489015781.25324, 1424251935.63471, 1947972913.20639, 1189051286.37969, 1522228646.33912, 298678855.105983, -69249948.2173565, 1878859499.34966, 2891102397.12388, 4279839199.11278, 50608700.3526123, 4416953733.854, 4315250918.3882, -1427679257.05894, -1983178866.50125, 531981391.2909, 532256251.0334, 0
"Colombia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42999999.9997559, 43128139.9995117, 18457070.0, 23842600.0, 40889759.9996338, 37068850.0, 25000000.0, 65000000.0, 107000000.0, 127000000.0, 157137699.999756, 265000000.0, 366000000.0, 618000000.0, 584000000.0, 1023000000.0, 674000000.0, 319000000.0, 203000000.0, 576000000.0, 500000000.0, 456900000.0, 728700000.0, 959100000.0, 1446497261.33581, 968368273.647335, 3111676589.81669, 5562216361.61769, 2828826261.61251, 1507907130.44589, 2436459923.42856, 2541942612.20739, 2133698124.14946, 1720493455.49813, 3115635873.52058, 10235417315.1376, 6750625311.15878, 8885764397.56293, 10564155795.9327, 8034746177.08445, 6429989612.99413, 14647048638.4496, 15039979138.8914, 16210419015.9816, 16168701714.7497, 11620532645.7092, 13857937720.8026, 13700880445.1998, 11298692773.8486, 13989154028.3683, 7458624984.21929, 9561335276.67571, 16868746438.4076, 0
"Comoros", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1919999.9, 0, 0.0, 0.0, 150000.0, 0.0, 0.0, 0.0, 0.0, 7546566.71700799, 3767051.25949986, 3266400.37765459, 393003.10379242, 2506163.33401032, -1446978.12497841, 190704.780596669, 177714.239994358, 889525.017698175, 510000.0, 20000.0, 384216.3, 271000.0, 93636.1151, 1145914.9949, 430423.4793, 793243.734562134, 672560.378635006, 558865.800033729, 778420.21387879, 7691947.28915694, 4650574.15690676, 13839598.1677915, 8350406.72212106, 23118440.5401983, 10375197.4614675, 4231644.4167, 4684558.67518381, 4936699.51044482, 3569823.72997217, 3919473.02500835, 5672348.12858, 4300803.9663215, 3875846.08058854, 4024772.1820532, 3859326.6, 0
"Cabo Verde", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8734.17839975294, 2786140.59499304, 597911.680022202, 174023.256534689, 252601.216598285, 1744334.22803128, 450471.753014846, 3644068.12685392, 2128443.3544658, 26180647.1200555, 28528007.7360696, 11576610.7394555, 6793745.39412884, 53935025.3549158, 34202238.3816146, 9010186.20568656, 14759046.6769552, 39216510.8127633, 67638273.8033899, 80513541.3322083, 131539968.034584, 191764359.163339, 210903689.269434, 126003552.248347, 116200563.572313, 102246382.223796, 128009964.769677, 89297443.9961387, 180589795.413074, 96071472.8368678, 126312006.101645, 111711633.73814, 103550532.589033, 122921295.022726, 67659060.3115326, 91527343.8459475, 122385811.728963, 0
"Costa Rica", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26345009.9, 22100000.0, 25846010.0, 37700000.0, 46310009.9, 69022010.0, 61952010.0, 62500000.0, 48600000.0, 43500000.0, 52600000.0, 69600000.0, 28900000.0, 60700000.0, 55900000.0, 69900000.0, 61000000.0, 80300000.0, 122200000.0, 101300000.0, 162500000.0, 178400000.0, 226000000.0, 246700000.0, 297600000.0, 336900000.0, 426950000.0, 409440000.0, 614500000.0, 619469212.0, 723426415.264239, 621846413.159734, 723172624.768835, 774386239.764205, 1083718486.49799, 1528787464.115, 1801002598.41588, 2241492021.19677, 2436112218.26755, 1614614468.45234, 1906923793.45078, 2733268839.98155, 2696295210.67893, 3205384976.80294, 3242149796.9724, 2955521680.83967, 2620435490.61534, 2924906990.98245, 3014543618.02812, 2719031329.42268, 2103003648.9836, 3592802258.09677, 3560958051.05547, 0
"Cuba", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"Cyprus", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20199999.9, 29600000.0, 36399999.9, 37200000.0, 32399999.9, 18100000.0, 32399852.8125131, 41409229.3606028, 57026191.2298309, 70533030.8769439, 84973393.7852126, 78304678.2724331, 71520842.9723068, 68357791.4422966, 52686514.2461279, 57954233.5621669, 46319251.9054824, 51964617.6382809, 62147895.5615331, 69749822.2137683, 126615461.385104, 81820990.7445387, 107441112.68656, 83432989.4040103, 75174068.6034487, 243136818.61367, 233749453.825101, 546519214.603177, 345398143.229373, 813054280.084962, 854874285.662107, 944742873.957096, 1103449726.13198, 908147517.991038, 1118841808.54652, 1161973511.03819, 1871897927.22828, 2294635570.943, 12297296307.434, 64632059145.0638, 31031904287.2207, 40445860585.0788, 69972767553.5803, 25966316070.5419, 51738978689.3285, 28960532080.4595, 8508203489.4198, 14406568776.0425, -1110259659.48526, 52834747335.586, -26023544826.6398, -33356590448.314, 11132326695.6936, 0
"Germany", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1103338754.95766, 1897270695.56092, 2102302343.34061, 2176992344.38363, 690496822.87674, 1321369937.5521, 949983808.586455, 1603458933.00764, 1732552304.02157, -186573401.181116, -415839559.593561, 468263695.135529, 997855446.932569, 590664406.972141, 531108428.984038, 1192024599.72962, 1620170656.57848, -1508574620.67996, 5173426485.28624, 2556702845.61154, 4741534933.54524, -2137728434.41913, 479814189.252795, 7517248751.11651, 12041505212.6412, 15591797828.854, 18638443893.681, 29526509277.4565, 86035665071.2096, 248007397121.859, 56948542386.9091, 51268214890.6254, 65401516009.2493, -20408419557.1429, 59835195025.1917, 87444159239.0628, 50847183837.0148, 30954735498.025, 56701916794.97, 86037502102.1645, 97535403952.5493, 65443087632.2705, 67199694458.9368, 19532082849.0843, 62475577277.7991, 64744235790.2129, 109485971372.509, 166915563991.374, 73974461220.6158, 160800654975.269, 95903989769.6243, 47374917272.7408, 0
"Djibouti", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400000.0, 30000.0, 160000.0, -30000.0, 1980000.0, 700000.0, 170000.0, 220000.0, 20000.0, -60000.0, -50000.0, 220000.0, 230000.0, 1230000.0, 420000.0, 600000.0, -130000.0, 60000.0, 2290106.40273237, 2290106.40273237, 1423579.65575256, 1423579.65575256, 3218527.9173536, 3263542.29382009, 3100365.17912908, 3173513.54088712, 3212901.12029529, 3286049.48205333, 3392958.62616123, 3432346.2055694, 14224542.9634089, 38543559.8494269, 22203341.1920932, 108287709.387185, 195351140.270424, 227654582.182184, 96859684.5617569, 36501032.5172602, 79000230.6986794, 109998255.692912, 286004467.676864, 152998238.812521, 143832186.404533, 159997974.353059, 164929861.974668, 170000000.0, 174999015.310515, 158230011.0, 166750130.823032, 190854274.1387, 0
"Dominica", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 80000.0, 0.0, 0.0, 0.0, 4799999.9, 200000.0, 200000.0, 2300000.0, 3000000.0, 5185185.18518518, 13518518.5185185, 11925925.9259259, 17196296.2962963, 12888888.8888889, 15222222.2222222, 20411111.1111111, 13200000.0, 22600000.0, 54092592.5925926, 17800000.0, 21114814.8148148, 6511111.11111111, 17955555.5555556, 17596296.2962963, 17115925.9259259, 20110637.037037, 31472140.7407407, 26173948.1481481, 19235559.2592593, 25907525.9259259, 40486774.8148148, 56548262.962963, 42420685.5555556, 24341705.1851852, 14192972.5925926, 23152398.1481481, 17915757.4074074, 12349892.8031702, 7160376.50888889, 42264926.1072222, 22677207.693769, 78283172.0287841, 63039788.6853796, 21535037.8346489, 33778931.0109904, 28215162.2222, 0
"Denmark", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104000000.0, 125000000.0, 164000000.0, 212000000.0, 240000000.0, 266942015.475092, -190295662.759812, 75799728.5000125, 89464875.4173497, 223893245.381989, 104119701.030049, 99454249.8990494, 133850097.285508, 60130799.9938145, -15356842.1248586, 111103417.555728, 163266341.137938, 84660817.1227545, 503338112.91511, 1089565259.94644, 1132146349.95011, 1552515350.88704, 1017385349.25764, 1712766177.9681, 5006178362.05013, 4139423319.68617, 773444115.829278, 2791671359.18635, 6674661469.00366, 16847919225.9809, 36013297907.195, 9286404805.96887, 4430703178.95052, 1184825159.91313, -8804165491.1002, 12847031342.3671, 2385249288.38419, 11809448518.2128, 2191215665.76653, 3771059440.08035, -11767861925.0632, 13558894634.3461, -16349825685.2634, 680338945.938662, 6577348986.65252, 1850770714.86075, 7804020827.15213, 3607276299.51791, 8764023726.34583, -3801733788.9774, -263702466.532691, 18030756546.7655, 27041426455.3017, 0
"Dominican Republic", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71600000.0, 65000000.0, 43500000.0, 34500000.0, 53600000.0, 63900000.0, 60000000.0, 71500000.0, 63600000.0, 17100000.0, 92700000.0, 79700000.0, -1400000.0, 48200000.0, 68500000.0, 36200000.0, 50000000.0, 89000000.0, 106100000.0, 110000000.0, 132800000.0, 145000000.0, 179700000.0, 190700000.0, 208100000.0, 417400000.0, 134200000.0, 408700000.0, 668900000.0, 1344900000.0, 989000000.0, 1087900000.0, 926000000.0, 616530000.0, 934480000.0, 1118400000.0, 1528700000.0, 2252900000.0, 2728400000.0, 1695300000.0, 1820200000.0, 2197500000.0, 3415900000.0, 1599900000.0, 2385300000.0, 2227300000.0, 2516100000.0, 3597900000.0, 2744500000.0, 2829200000.0, 2460600000.0, 3349700000.0, 3961600000.0, 0
"Algeria", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80120000.0, 600000.0, 41490000.0, 51000000.0, 358000000.0, 119000000.0, 187000000.0, 178452646.789187, 135152172.302668, 25692486.0358378, 348669038.123928, 13207259.3615813, -53569192.6448124, 417641.162800209, 802668.874073183, 397788.2970683, 5316528.3778563, 3711537.89978504, 13018265.0203164, 12091646.7968636, 334914.564224985, 11638686.4524336, 30000000.0, 1000.0, 1000.0, 1000.0, 270000000.0, 260000000.0, 606600000.0, 291600000.0, 280100000.0, 1113105540.9, 1064960000.0, 637853027.0, 884749028.0, 1155999999.99995, 1841000000.00008, 1686736539.70385, 2638607033.75183, 2746930734.16534, 2300369124.15828, 2571237024.68517, 1500402452.8635, 1691886707.50796, 1502206170.55838, -537792920.921856, 1638263953.77737, 1230243450.87889, 1466116068.03412, 1381200049.59264, 1143918159.62919, 869151161.725393, 75197017.9246171, 0
"Ecuador", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88599999.9, 162099999.9, 80799999.9, 52299999.9, 76799999.9, 95299999.9, -19900000.0, 34500000.0, 48600000.0, 63400000.0, 70000000.0, 60000000.0, 40000000.0, 50000000.0, 50000000.0, 62000000.0, 81000000.0, 123000000.0, 155000000.0, 160000000.0, 126000000.0, 160000000.0, 178000000.0, 473720000.0, 576330000.0, 452480000.0, 499680000.0, 723950000.0, 869980000.0, 648410000.0, -23439367.9139981, 538568575.17, 783261009.55, 871513414.023619, 836939593.895645, 493413835.545644, 271428852.53, 193872526.93, 1057404020.15482, 308629890.109, 165893320.363638, 646084358.687904, 567417300.85638, 727081206.263418, 772389946.091118, 1322701337.30748, 764190868.12224, 629582412.259198, 1389198763.14022, 979020496.243027, 1094715900.76402, 647301150.926887, 829041803.529517, 0
"Egypt, Arab Rep.", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 680000.0, 2310000.0, 30000.0, 700000.0, 130000.0, 8000000.0, 61000000.0, 104777603.416204, 318166137.202863, 1216285716.02327, 548285715.06898, 752571429.646531, 293571428.990816, 490000000.7, 729142857.576871, 1177571428.57143, 1217428571.42857, 947714285.714286, 1190000000.0, 1250181818.18182, 734000000.0, 253000000.0, 459000000.0, 493000000.0, 1256000000.0, 598000000.0, 636000000.0, 890550000.0, 1076000000.0, 1065300000.0, 1235000000.0, 509900000.0, 646900000.0, 237400000.0, 1253300000.0, 5375600000.0, 10042800000.0, 11578100000.0, 9494600000.0, 6711600000.0, 6385600000.0, -482700000.0, 2797700000.0, 4192200000.0, 4612200000.0, 6925200000.0, 8106800000.0, 7408700000.0, 8141300000.0, 9010100000.0, 5851800000.0, 5122300000.0, 11399900000.0, 0
"Eritrea", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0, 10.0, 10.0, 0, 36669547.2231249, 40797036.645433, 45493.2775877118, 83222099.9, 27870106.7, 12131626.4, 22766165.8, 24999786.5, 24103664.8, 1431553.8, 15375609.7, 7206504.0, 39000000.0, 91000000.0, 91000000.0, 39000000.0, 41357999.9, 43859000.0, 46511000.0, 49323000.0, 52305000.0, 55468000.0, 61015000.0, -60671910.0, -30349590.0, -31228190.0, -32045670.0, 0
"Spain", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222000000.0, 202000000.0, 268000000.0, 390000000.0, 358000000.0, 682635310.557578, 477622019.881708, 607674770.017613, 1178156262.29804, 1396810448.79965, 1492697189.6098, 1706766879.37235, 1782685065.75119, 1622388936.13354, 1771829759.76171, 1967804468.48446, 3450598177.34751, 4570700793.28043, 7020568173.67176, 8428379548.62269, 13983611812.0265, 12492782828.6164, 13275723087.2105, 10808165172.6317, 8772628136.87355, 8281607344.6532, 9801379213.11597, 9433660064.59714, 15714658309.111, 19628574139.8537, 40509751188.4293, 28909416991.4693, 39359708554.1526, 30744905690.6608, 25268192650.5771, 27007774843.3639, 32927841460.4151, 68229666915.1456, 74088629877.4064, 9549813317.16403, 36609340306.4933, 26832032514.6508, 20848479095.5802, 47373243838.9588, 32943256862.6093, 23037070821.4533, 44253339407.6722, 31565354023.7855, 58626179994.9911, 25880652698.1596, 36630335495.6506, 43909506910.5327, 42294129936.1338, 0
"Estonia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82271988.6444622, 168371544.554155, 218447607.214571, 206807479.410852, 165850731.382423, 274049611.936437, 595587942.514285, 325892789.377935, 416214286.787887, 592889580.182473, 338234260.376913, 1038244664.19461, 1086893435.16594, 3057558404.59854, 1758167635.56107, 3033145919.8766, 1977264596.96392, 1866296946.5753, 2592255114.54213, 1119148299.05953, 1787341526.52249, 1097942106.98721, 1781648554.48116, -715465129.889722, 925762256.709316, 1735775304.25103, 1232358347.85304, 3052870944.49206, 3616480317.59217, 7361224247.53812, 1530123234.73147, 0
"Ethiopia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5845410.63084319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 170000.0, 3500000.0, 17210000.0, 14140000.0, 21930000.0, 288490000.0, 260670000.0, 69980000.0, 134639999.9, 349399999.9, 255000000.0, 465000000.0, 545100000.0, 265111675.482385, 545257102.178304, 222000572.994807, 108537543.965443, 221459581.361984, 288271568.250744, 628624805.998665, 278562822.162861, 1343876023.73137, 1855052153.64106, 2626517918.313, 4142937496.46329, 4017159564.65434, 3360419368.65295, 2548743427.35754, 2395799880.65984, 4259445795.28263, 3669991332.17486, 0
"Finland", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18000000.0, 25000000.0, 37000000.0, 13000000.0, 35000000.0, 68270104.6169261, 57984170.9085386, 48060229.1996462, 33797154.8324691, 27528009.7492348, 27949721.2814738, 99646702.7266323, 910574.132838514, 84470656.84219, 136184676.073096, 112511585.51363, 405308277.25387, 273394061.108314, 531741374.925324, 490175830.765097, 812172838.219176, -232904201.903945, 396369713.714145, 863526070.917893, 277840045.043795, 1450710446.10372, 752969481.736254, 2454075989.11364, 12514915951.3826, 7797795098.68143, 13502068644.6076, 3224710299.84937, 8094575465.08978, 5965369887.32256, 6777097341.61981, 10867806670.7033, 4638725790.33102, 21979356204.6661, 19406664159.1787, -8825823233.80559, 12221008932.1759, -6008001205.17501, 4931090894.98296, -4922279528.51917, 17528599997.1113, 17485137455.9981, 5124075140.91557, 17149122038.4329, -10571698824.8262, 15611668561.8503, -2487590239.30074, 23869274273.1603, 9139669355.04597, 0
"France", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 621212781.7, 525655900.0, 656666980.5, 1125479246.6, 1846644387.7, 1563849883.25955, 977422843.564051, 1896159371.65279, 2471468400.48404, 2588309412.66379, 3282773277.87031, 2469631624.9973, 1585298782.09975, 1725670868.53761, 2397989218.95718, 2595492779.80055, 3255870956.36327, 5139716801.65678, 8489906284.29327, 10303924628.9084, 13183285334.811, 15152742089.8424, 21839501253.074, 20754044035.6782, 15797125294.9865, 23736300874.0228, 21971888803.0024, 23047924754.756, 29518429032.2114, 45971216472.0884, 41389082664.7628, 50142053918.8909, 51550483853.8509, 42350800678.3509, 35608535812.8719, 85137061931.2536, 78957053786.1349, 83777598395.4499, 67997446904.9733, 18422928061.9131, 38889439213.3126, 44205811126.5792, 32944663317.8722, 31589283790.5549, 5804878132.66635, 42825414105.9409, 32803666728.594, 35868111746.0373, 77493098693.2378, 53499337503.7413, 19368829836.4655, 95864839855.8147, 105424958013.771, 0
"Micronesia, Fed. Sts.", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 20209300.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"Gabon", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -700000.0, 15699999.9, 17399999.9, 15900000.0, 79599999.9, 166900000.0, 38700000.0, 34899999.9, 56546282.4088442, 55048465.0520873, 31522217.0310212, 54575942.022219, 131738211.444365, 111844131.911157, 8124375.43113784, 15091384.2509476, 110249347.782176, 89806044.8430393, 132550733.915725, -30532121.0000975, 73457901.5900881, -54589233.7944703, 126940086.185977, -113715590.728322, -99602903.9968595, -195496960.295521, -285112515.098994, -114712203.811615, 132605754.18622, 89452781.6263726, 278061231.967685, -100615451.014713, 1160708.31013769, 99666154.0233406, 313970792.039638, 326161877.897877, 267805000.0, 654808577.188853, 693511288.988999, 635674956.848352, 523939106.191844, 1123536918.98497, 677327365.545557, 324032442.445876, 1263109047.12989, 41707702.3264655, 1243660159.686, 1314029329.7202, 1379070815.8589, 1553136875.4115, 1716511505.5221, 1529221084.1177, 1104592039.0423, 0
"United Kingdom", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1487998811.68415, 1771224349.2066, 1207963191.18523, 2722732319.90587, 4373743379.63996, 3318535789.63079, 3006207709.47437, 4426545753.96917, 3787370849.09204, 6469481160.44532, 10122844315.8157, 5879375698.17586, 5413259759.41739, 5178781725.93574, -347322544.783191, 5476472897.18803, 8569621721.76597, 13074923701.8406, 26430921298.4346, 27108240789.3914, 41363405438.8264, 23244186242.4529, 23011210833.6831, 19686257926.6485, 19561337402.3078, 29129258040.8363, 32412668835.2522, 51311836383.8208, 109817612847.493, 129891584490.274, 164130335444.123, 56090924808.7938, 89760582753.2235, 36011240472.8341, 87059621382.2839, 252653397148.111, 203636431868.244, 209514959646.908, 253454117907.322, 14547108445.0914, 66734551294.0913, 27012050072.3452, 46750789727.7264, 54473175400.2415, 58890445252.714, 45333483122.0899, 324813224213.021, 125358809934.121, -25055440306.9073, 19790761929.1277, 132476034789.015, 5922252759.15616, 44126903482.3809, 0
"Georgia", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10000.0, 8000000.0, 0, 0, 242500000.0, 265300000.0, 82300000.0, 131466678.34, 109871635.49, 160398660.46, 334891041.62, 492732940.01, 453107292.01, 1171394522.25, 1892093991.1, 1602232455.97, 660800885.27, 920915812.73, 1170087549.5, 968196197.63, 1046562195.15, 1836879042.83, 1735285391.9, 1659819993.32, 1930381394.76, 1304946394.07, 1382476632.7, 551844400.59, 1267373915.68, 2033803142.44, 0
"Ghana", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67799999.9, 30600000.0, 11500000.0, 14400000.0, 14270000.0, 70869954.9990845, -18260969.9999066, 19217479.3838501, 9696236.56497192, -2800000.0, 15600000.0, 16263751.9999695, 16300000.0, 2400000.0, 2000000.0, 5600000.0, 4300000.0, 4700000.0, 5000000.0, 15000000.0, 14800000.0, 20000000.0, 22500000.0, 125000000.0, 233000000.0, 106500000.0, 120000000.0, 81800000.0, 167400000.0, 243700000.0, 165900000.0, 89320000.0, 58930000.0, 136751000.0, 139270000.0, 144970000.0, 636010000.0, 1383177929.85458, 2714916343.69978, 2372540000.0, 2527350000.0, 3247588000.0, 3294520000.0, 3227000000.0, 3363389444.44444, 3192320530.7897, 3485333369.27964, 3254990000.0, 2989035000.0, 3879831469.7, 1875782953.46905, 2612789792.55474, 1472600000.0, 0
"Gibraltar", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"Guinea", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 780000.0, 1450000.0, 870000.0, -700000.0, -1830000.0, 630000.0, -520000.0, 560000.0, -1310000.0, -400000.0, 380000.0, 700000.0, 1110000.0, 8400000.0, 12850000.0, 15680000.0, 12330000.0, 17860000.0, 38770000.0, 19690000.0, 2720000.0, 210000.0, 769000.0, 23774000.0, 17301000.0, 17810000.0, 63452427.0, 9942000.0, 1677000.0, 30000000.0, 78966000.0, 97900000.0, 105000000.0, 125000000.0, 385900000.0, 381880000.0, 91030000.0, 0.0, 956060000.0, 605560000.0, 189999.999999999, -73758603.6635933, 53272458.4212994, 1618447260.26485, 577590000.0, 352760000.0, 44400000.0, 176350000.0, 197610000.0, 658300000.0, 0
"Gambia, The", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100000.0, 1700000.0, 1700000.0, 1399999.9, 1200000.0, 100000.0, 900000.0, -560000.0, 2104763.22636564, 12364861.5970649, 280000.0, 2009878.34170447, 270000.0, -400000.0, -1700000.0, -500000.0, -1990000.0, 1525217.66358355, 1177623.96914136, 13713834.3210935, 14119999.9, 9270433.33943914, 6323269.18631978, 10741221.6768598, 9716366.67037366, 7729249.07225427, 10655113.9800558, 11666476.0379732, 23699999.9, 49479999.9, 43520000.0, 35479999.9, 42826999.9, 18272720.342347, 55526319.4407831, 53650280.0190841, 82208102.587765, 78094820.9585794, 70792382.3207138, 39447343.7084005, 37140887.8131734, 36077136.0813735, 41183457.7698366, 68340322.378848, 23014092.0424561, 71976051.7034138, 69830172.212844, 64338516.0351372, 81805006.5959045, 71083305.8667937, 189576190.794227, 251822628.807366, 236000000.0, 0
