, AUS, AUT, BEL, CAN, CZE, DNK, FIN, FRA, DEU, GRC, HUN, ISL, IRL, ITA, JPN, KOR, LUX, MEX, NLD, NZL, NOR, POL, PRT, SVK, ESP, SWE, CHE, TUR, GBR, USA, BRA, CHL, CHN, COL, EST, IND, IDN, ISR, RUS, SVN, ZAF, DEW, LVA, LTU, SAU, EA19, ARG, CRI, BGR, HRV, CYP, MLT, ROU, MKD, MDG, MAR, ZMB, SRB, HKG, EU27_2020, ALB, SGP, GEO, CMR, SEN
AUS, 1.0, 0.47253762118323744, 0.7203550232841832, 0.930918535231474, 0.930918535231474, 0.1292658032123281, 1.6589657024048634, 1.1862844615691224, 0.4157801013864972, 10.141262124894936, 10.141262124894936, 5.482460072333397, 1.968909186333185, 2.783532441296405, 0.0024801583333333333, 0.01785714, 0.7203550232841832, 71.42855999999999, 0.517788867206189, 1.24999580001344, 0.124999930000028, 2232.1425, 6.2261652394633344, 6.2261652394633344, 2.9129403550898165, 0.17259245226851413, 0.20417727163585223, 99206.33333333333, 2.49999860000056, 0.892857, -, 945.823093220339, 0.3626832950890991, 0.13950890624999998, 0.13950890624999998, 0.1875001575001575, 0.1875001575001575, 4960.316666666667, 4960.316666666667, 4960.316666666667, 1.24999930000028, 1.24999930000028, 1.24999930000028, 1.24999930000028, 0.2380952, 0.2380952, 0.2380952, 0.15901282279608192, 763.125641025641, 763.125641025641, 1.4631842875052237, 1.0732499197638232, 1488.0950000000003, 1488.0950000000003, 0.01808475472294296, 0.18330062956297663, 1.24999930000028, 1.24999930000028, 0.15624958437603906, 0.15624958437603906, 0.15624958437603906, 0.29166704777833674, 0.29166704777833674, 0.003641142256336811, 0.003641142256336811
AUT, 2.116233618597379, 1.0, 1.5244395175994863, 1.970041100432274, 1.970041100432274, 0.27355663849292183, 3.510758991529187, 2.5104550587922674, 0.879887828497932, 21.461279843710958, 21.461279843710958, 11.602166317689752, 4.166671812083497, 5.890604930727887, 0.0052485944444444444, 0.03778988, 1.5244395175994863, 151.15952, 1.095762208117191, 2.6452831350939676, 0.26452905418837835, 4723.735, 13.176020194694708, 13.176020194694708, 6.164462308410056, 0.3652459498067931, 0.43208680638927954, 209943.77777777778, 5.290581083767567, 1.889494, -, 2001.5826271186443, 0.7675225819712251, 0.2952334375, 0.2952334375, 0.39679413679413683, 0.39679413679413683, 10497.188888888888, 10497.188888888888, 10497.188888888888, 2.6452905418837833, 2.6452905418837833, 2.6452905418837833, 2.6452905418837833, 0.5038650666666666, 0.5038650666666666, 0.5038650666666666, 0.33650828138913624, 1614.9521367521368, 1614.9521367521368, 3.096439779422007, 2.2712475613611423, 3149.1566666666668, 3149.1566666666668, 0.03827156592877962, 0.3879069545912357, 2.6452905418837833, 2.6452905418837833, 0.33066062334844165, 0.33066062334844165, 0.33066062334844165, 0.6172356119455642, 0.6172356119455642, 0.007705507652955476, 0.007705507652955476
BEL, 1.388204382112701, 0.6559787964396817, 1.0, 1.2923051899982692, 1.2923051899982692, 0.17944735447667196, 2.3029834578531068, 1.646805287982462, 0.5771877587399985, 14.078144521932716, 14.078144521932716, 7.610775097171138, 2.73324836044968, 3.8641119327605344, 0.0034429666666666667, 0.02478936, 1.0, 99.15744, 0.7187967744648031, 1.735249647201129, 0.17352545058981977, 3098.67, 8.643189869180777, 8.643189869180777, 4.043756565768611, 0.23959359855872853, 0.28343978321270535, 137718.66666666666, 3.4705090117963953, 1.239468, -, 1312.9957627118645, 0.5034785395617613, 0.193666875, 0.193666875, 0.2602885402885403, 0.2602885402885403, 6885.933333333333, 6885.933333333333, 6885.933333333333, 1.7352545058981976, 1.7352545058981976, 1.7352545058981976, 1.7352545058981976, 0.3305248, 0.3305248, 0.3305248, 0.22074229741763135, 1059.374358974359, 1059.374358974359, 2.031198839753202, 1.4898902417182442, 2065.78, 2065.78, 0.025105335755822786, 0.25445873720334106, 1.7352545058981976, 1.7352545058981976, 0.2169063577341057, 0.2169063577341057, 0.2169063577341057, 0.4048934738437616, 0.4048934738437616, 0.00505464963614249, 0.00505464963614249
CAN, 1.0742078518732563, 0.507603622980544, 0.773811022148212, 1.0, 1.0, 0.13885834078938605, 1.7820739835117363, 1.2743160831727893, 0.44663424956203385, 10.893823402467005, 10.893823402467005, 5.8893016572821555, 2.1150177075844914, 2.9900924043845323, 0.0026642055555555558, 0.01918228, 0.773811022148212, 76.72912, 0.556212866765447, 1.3427553031830297, 0.13427590628963748, 2397.785, 6.688195587291847, 6.688195587291847, 3.1291034014759522, 0.1854001674008981, 0.21932882836529116, 106568.22222222222, 2.6855181257927496, 0.959114, -, 1016.010593220339, 0.38959724332797546, 0.1498615625, 0.1498615625, 0.20141414141414143, 0.20141414141414143, 5328.411111111111, 5328.411111111111, 5328.411111111111, 1.3427590628963748, 1.3427590628963748, 1.3427590628963748, 1.3427590628963748, 0.25576373333333335, 0.25576373333333335, 0.25576373333333335, 0.17081282279608193, 819.7555555555556, 819.7555555555556, 1.5717640503756873, 1.1528934908326411, 1598.5233333333335, 1598.5233333333335, 0.019426785522587284, 0.1969029755298606, 1.3427590628963748, 1.3427590628963748, 0.16784453038867403, 0.16784453038867403, 0.16784453038867403, 0.3133110328561815, 0.3133110328561815, 0.003911343601544507, 0.003911343601544507
CZE, 1.0742078518732563, 0.507603622980544, 0.773811022148212, 1.0, 1.0, 0.13885834078938605, 1.7820739835117363, 1.2743160831727893, 0.44663424956203385, 10.893823402467005, 10.893823402467005, 5.8893016572821555, 2.1150177075844914, 2.9900924043845323, 0.0026642055555555558, 0.01918228, 0.773811022148212, 76.72912, 0.556212866765447, 1.3427553031830297, 0.13427590628963748, 2397.785, 6.688195587291847, 6.688195587291847, 3.1291034014759522, 0.1854001674008981, 0.21932882836529116, 106568.22222222222, 2.6855181257927496, 0.959114, -, 1016.010593220339, 0.38959724332797546, 0.1498615625, 0.1498615625, 0.20141414141414143, 0.20141414141414143, 5328.411111111111, 5328.411111111111, 5328.411111111111, 1.3427590628963748, 1.3427590628963748, 1.3427590628963748, 1.3427590628963748, 0.25576373333333335, 0.25576373333333335, 0.25576373333333335, 0.17081282279608193, 819.7555555555556, 819.7555555555556, 1.5717640503756873, 1.1528934908326411, 1598.5233333333335, 1598.5233333333335, 0.019426785522587284, 0.1969029755298606, 1.3427590628963748, 1.3427590628963748, 0.16784453038867403, 0.16784453038867403, 0.16784453038867403, 0.3133110328561815, 0.3133110328561815, 0.003911343601544507, 0.003911343601544507
DNK, 7.735998037759686, 3.6555501102411547, 5.572665046616774, 7.201583961864804, 7.201583961864804, 1.0, 12.833755418514643, 9.177094266923536, 3.2164740484654653, 78.45278389859386, 78.45278389859386, 42.412300361666986, 15.231477602000538, 21.533401503909417, 0.0191865, 0.1381428, 5.572665046616774, 552.5712, 4.005613660680889, 9.66996505611182, 0.9669992132003148, 17267.85, 48.16560207525592, 48.16560207525592, 22.53450087108582, 1.3351748720813577, 1.5795149727300792, 767460.0, 19.339984264006294, 6.90714, -, 7316.88559322034, 2.805717259137488, 1.079240625, 1.079240625, 1.4505008505008505, 1.4505008505008505, 38373.0, 38373.0, 38373.0, 9.669992132003147, 9.669992132003147, 9.669992132003147, 9.669992132003147, 1.841904, 1.841904, 1.841904, 1.2301228851291184, 5903.538461538461, 5903.538461538461, 11.319190777021214, 8.302659273318676, 11511.900000000001, 11511.900000000001, 0.13990362705005197, 1.4180133106193022, 9.669992132003147, 9.669992132003147, 1.2087464781338046, 1.2087464781338046, 1.2087464781338046, 2.2563357092923737, 2.2563357092923737, 0.028167869350225447, 0.028167869350225447
FIN, 0.6027852164456347, 0.2848386922636431, 0.4342193586280566, 0.5611439307527573, 0.5611439307527573, 0.07791951516836201, 1.0, 0.7150747359330366, 0.2506260984080476, 6.113002884986711, 6.113002884986711, 3.3047458813560366, 1.1868293500456473, 1.6778722051102992, 0.001495002777777778, 0.010764020000000001, 0.4342193586280566, 43.05608, 0.3121154743920226, 0.7534789888672356, 0.07534810986075606, 1345.5025, 3.753040361496193, 3.753040361496193, 1.755877382436039, 0.10403617869755916, 0.12307504087629632, 59800.11111111112, 1.5069621972151213, 0.538201, -, 570.1281779661018, 0.2186201285314986, 0.08409390625, 0.08409390625, 0.11302232302232304, 0.11302232302232304, 2990.0055555555555, 2990.0055555555555, 2990.0055555555555, 0.7534810986075606, 0.7534810986075606, 0.7534810986075606, 0.7534810986075606, 0.14352026666666667, 0.14352026666666667, 0.14352026666666667, 0.09585057880676759, 460.00085470085475, 460.00085470085475, 0.8819858574436881, 0.6469391851850962, 897.0016666666668, 897.0016666666668, 0.010901222790035386, 0.11049090966573996, 0.7534810986075606, 0.7534810986075606, 0.09418493953765117, 0.09418493953765117, 0.09418493953765117, 0.175812584525124, 0.175812584525124, 0.0021948267230953314, 0.0021948267230953314
FRA, 0.8429681348749016, 0.39833415718705645, 0.6072363304256343, 0.7847346613645511, 0.7847346613645511, 0.1089669530370023, 1.3984552239776589, 1.0, 0.350489376583873, 8.548760818700167, 8.548760818700167, 4.621539141701001, 1.659727704541345, 2.346429150403412, 0.0020906944444444445, 0.015053, 0.6072363304256343, 60.212, 0.43647951564778925, 1.05370662813879, 0.10537095785161688, 1881.625, 5.248458899333352, 5.248458899333352, 2.455515898131896, 0.14548993758227485, 0.1721149338547205, 83627.77777777778, 2.1074191570323375, 0.75265, -, 797.2987288135594, 0.3057304608115414, 0.1176015625, 0.1176015625, 0.15805665805665808, 0.15805665805665808, 4181.388888888889, 4181.388888888889, 4181.388888888889, 1.0537095785161688, 1.0537095785161688, 1.0537095785161688, 1.0537095785161688, 0.20070666666666667, 0.20070666666666667, 0.20070666666666667, 0.1340427426536064, 643.2905982905983, 643.2905982905983, 1.2334177298165403, 0.9047154831179479, 1254.4166666666667, 1254.4166666666667, 0.015244871958469295, 0.15451658982409766, 1.0537095785161688, 1.0537095785161688, 0.13171342071644823, 0.13171342071644823, 0.13171342071644823, 0.24586602727017334, 0.24586602727017334, 0.003069366896638433, 0.003069366896638433
DEU, 2.4051175048188007, 1.1365085043932395, 1.7325384761849436, 2.2389684646454957, 2.2389684646454957, 0.3108994460804327, 3.990007450747954, 2.853153524214442, 1.0, 24.39092705754072, 24.39092705754072, 13.1859606894392, 4.7354579494484845, 6.694722599792994, 0.005965072222222222, 0.04294852, 1.7325384761849436, 171.79407999999998, 1.2453430683179025, 3.006386779562305, 0.30063951974419206, 5368.565, 14.974659005327604, 14.974659005327604, 7.00596383851961, 0.41510512815060663, 0.4910703300975313, 238602.88888888888, 6.012790394883842, 2.147426, -, 2274.8156779661017, 0.8722959417241548, 0.33553531249999996, 0.33553531249999996, 0.45095991095991095, 0.45095991095991095, 11930.144444444442, 11930.144444444442, 11930.144444444442, 3.006395197441921, 3.006395197441921, 3.006395197441921, 3.006395197441921, 0.5726469333333333, 0.5726469333333333, 0.5726469333333333, 0.38244452359750664, 1835.4068376068374, 1835.4068376068374, 3.519130142654638, 2.5812921690693442, 3579.0433333333335, 3579.0433333333335, 0.04349596015450459, 0.4408595528062216, 3.006395197441921, 3.006395197441921, 0.37579861050347374, 0.37579861050347374, 0.37579861050347374, 0.7014935221904991, 0.7014935221904991, 0.00875737497825109, 0.00875737497825109
GRC, 0.09860705577712892, 0.04659554356880731, 0.07103208796031846, 0.0917951359275331, 0.0917951359275331, 0.01274652026743341, 0.16358572354938022, 0.11697601806948779, 0.040998851648438646, 1.0, 1.0, 0.5406092461484615, 0.19414833795685787, 0.27447593869636244, 0.0002445611111111111, 0.0017608399999999998, 0.07103208796031846, 7.043359999999999, 0.051057635709377075, 0.12325840557310215, 0.012325875069649972, 220.105, 0.6139438230453822, 0.6139438230453822, 0.28723647206979125, 0.017018833567552835, 0.02013331961261848, 9782.444444444443, 0.24651750139299944, 0.088042, -, 93.26483050847457, 0.0357631319082837, 0.013756562499999998, 0.013756562499999998, 0.018488838488838488, 0.018488838488838488, 489.12222222222215, 489.12222222222215, 489.12222222222215, 0.12325875069649972, 0.12325875069649972, 0.12325875069649972, 0.12325875069649972, 0.023477866666666666, 0.023477866666666666, 0.023477866666666666, 0.015679786286731966, 75.24957264957264, 75.24957264957264, 0.14428029465024622, 0.10583001470095045, 146.73666666666668, 146.73666666666668, 0.0017832844176809322, 0.01807473540329928, 0.12325875069649972, 0.12325875069649972, 0.015407311481721296, 0.015407311481721296, 0.015407311481721296, 0.028760428848628977, 0.028760428848628977, 0.000359042317563065, 0.000359042317563065
